Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
26000,91.0549,89.8508,89.7129,93.1691,91.4357,93.041,94.7583,99.3269,89.6462,85.1063,86.0257,86.8876,94.3045,90.9185,92.4254,97.47200000000001,84.7416,96.71700000000001,94.0081,95.5313,83.6659,96.0738,99.1699,83.3906,87.6442,98.5359,97.4142,89.0059,83.3196,91.6808,81.7551,93.4116,89.0585,95.8063,88.6604,94.7551,98.2779,88.4885,86.0385,89.5067,88.9802,94.9199,91.1235,91.4607,95.0345,91.4471,91.912,87.3437,94.06299999999999,98.1064,93.7676,97.9826,89.9233,127.925,121.101,81.9921,85.8923,86.8065,91.5291,91.4773,91.6585,90.2588,95.1406,99.7664,89.8468,89.7666,90.7308,89.8735,87.9656,88.9533,98.7101,82.2494,99.9109,87.7039,91.4296,86.1611,88.9316,90.0295,96.0315,90.7396,87.2725,90.64399999999999,90.4043,90.6322,91.7785,91.6902,96.3266,91.4985,87.7754,91.0132,90.36,93.6264,120.75299999999999,87.7984,94.3202,93.0755,85.3393,123.80799999999999,79.0342,95.5936,.50
27000,79.2479,80.8076,82.1088,83.6138,83.4097,82.775,85.4319,84.6207,78.4618,83.5276,80.8282,76.6478,83.3407,80.2702,80.3183,84.6898,80.7631,86.9327,83.0218,81.4445,77.2225,84.6264,85.8668,79.0145,78.8606,83.8888,84.9448,79.5823,80.1268,82.9266,78.8949,81.5582,85.2011,84.1434,82.8658,86.0886,89.2186,77.8819,83.6541,82.916,82.2847,83.6266,84.9008,81.4162,85.5011,82.4158,83.354,77.9698,83.8254,85.719,78.9204,80.9616,81.80199999999999,124.889,120.113,75.1135,82.1603,78.2518,80.372,84.5741,85.2605,83.7137,82.6962,86.2259,82.3222,81.874,82.0966,82.0034,76.4601,86.4695,86.6293,78.8366,88.3784,78.9139,85.95700000000001,81.3107,80.1928,79.342,83.3348,82.8448,79.5054,81.58,81.5274,84.49799999999999,81.6177,82.6662,88.4127,80.3126,81.8805,80.2062,81.9589,84.9294,122.07799999999999,78.0471,86.9216,84.9624,80.0944,124.066,80.465,81.4829,.50
28000,76.8807,76.2577,79.3011,79.0061,80.676,80.0726,80.4232,77.4445,75.5135,77.4398,77.4899,78.9528,80.9051,76.452,77.8488,77.9806,76.6615,79.5244,83.6928,77.2433,76.2396,76.782,76.4874,77.449,77.362,75.0372,78.7658,72.5368,76.62,79.8284,78.6778,79.0317,82.3177,78.5035,77.1225,80.4423,78.3538,74.8781,78.0894,77.5385,78.3567,80.832,79.7218,78.8055,81.4886,76.3831,78.817,77.5435,79.3387,77.2313,79.2583,80.9496,79.5548,120.818,120.28299999999999,76.4775,77.1667,77.8025,81.6215,79.2102,79.0358,79.483,77.2837,85.2687,80.5254,77.5056,81.5659,78.1161,77.6229,79.3711,81.2026,75.2727,81.1004,79.6443,81.3523,76.842,75.9481,73.5966,75.8671,77.2673,75.5944,77.4065,76.4697,77.6886,79.26100000000001,79.5089,81.6494,76.0923,78.4417,77.5205,76.5783,78.8112,120.81,75.7218,78.7113,80.5431,78.0044,124.09700000000001,77.5314,78.4326,.50
29000,73.5978,77.6159,73.7197,79.2187,76.28699999999999,73.0504,77.175,77.5566,78.0651,78.0461,73.1219,76.6714,78.7695,75.0909,77.6008,77.0575,74.9822,77.1374,76.9334,75.7321,77.8926,74.8283,78.5028,75.4788,79.9161,76.5153,80.11,75.653,76.52600000000001,76.9137,76.7734,77.1671,76.6682,79.0467,75.0957,77.6055,75.7217,74.2054,77.6628,77.0677,75.5851,79.3886,75.2244,75.3245,76.6484,75.4021,74.8121,77.5531,75.6295,77.0761,77.7347,78.53699999999999,75.7281,116.345,120.085,75.5966,76.2167,75.34100000000001,76.6663,76.3981,76.6087,74.9464,74.2605,74.6028,77.2428,75.3972,77.5474,79.4002,75.0061,74.8839,78.1181,79.4942,77.8431,75.3027,80.6756,75.7074,75.2837,74.2357,75.9898,77.4703,73.1139,75.6719,74.4511,74.6864,78.7495,76.8085,75.7958,76.5889,76.9129,75.5723,73.1256,76.4416,118.86,74.5371,73.9592,80.5537,72.9376,121.324,76.2531,74.733,.50
30000,76.6369,77.783,75.2953,74.9506,75.4777,76.2966,77.3779,76.298,73.7517,74.8209,74.5906,74.9744,76.6962,74.8757,75.8067,78.0447,73.1422,77.9427,77.9346,76.2412,76.913,75.64699999999999,74.1611,72.3971,78.1694,74.5436,77.2851,75.2047,74.5262,76.1912,74.9892,74.6327,74.8892,77.5446,77.0727,76.3921,76.3596,73.6365,75.8458,75.8675,76.1814,76.0507,74.6127,73.7034,73.5846,72.6901,76.445,76.2549,73.7519,78.9333,75.2043,79.4095,77.9615,122.488,117.236,77.9114,77.446,76.5344,74.6708,76.1872,74.6109,76.012,74.589,75.8758,76.7294,76.0796,73.0061,78.0865,74.488,75.1105,77.9739,77.2059,76.0507,74.8839,75.9959,77.2326,73.8753,74.8735,77.2278,75.686,75.8094,74.7682,75.1529,80.2589,73.9922,76.7593,78.4226,76.4461,76.7939,79.1649,75.4098,78.7286,123.515,76.6227,77.7657,74.405,74.0332,122.973,76.1065,77.6081,.50
31000,74.1329,75.2777,76.6947,74.9437,76.0101,72.7679,73.26899999999999,74.4271,76.1901,75.3529,72.4811,75.7735,73.7946,77.0217,76.0301,78.8332,75.8893,75.6922,76.2094,75.301,74.0211,74.1924,75.8594,75.8448,75.6751,74.9854,72.6479,76.1097,73.3094,75.8681,73.6784,74.2864,73.1626,75.5187,77.1485,76.9885,75.7032,75.6676,74.741,76.8189,74.2099,77.8408,75.3701,75.2337,72.9771,77.2289,74.8912,77.2304,74.4799,75.1109,76.0096,74.6437,74.8229,120.374,117.46600000000001,79.01100000000001,75.6824,75.8991,73.9702,76.1933,74.8551,77.9484,73.9029,76.8607,74.9589,75.3794,76.6538,75.5771,75.656,78.0475,78.305,79.8704,79.1161,75.1218,74.9615,75.1178,74.9692,76.8505,77.7293,74.8854,74.5698,76.926,73.6283,79.4817,74.1315,75.0594,75.5055,76.4072,74.8874,74.803,73.1061,78.3967,118.565,78.1292,74.0267,76.9274,76.6108,124.96600000000001,74.2285,75.9556,.50
32000,74.428,75.2835,74.3715,73.1671,75.8434,74.5432,77.7202,75.4805,75.1145,75.5843,77.9098,75.3666,76.6114,75.8734,76.2351,76.6213,75.2629,75.5627,75.7273,78.178,73.9696,74.8471,74.6758,75.3343,78.4102,76.9804,73.3574,74.2242,76.283,75.7399,77.7017,75.9672,77.9648,78.8335,75.1911,74.4817,76.0916,76.1735,74.9061,78.1899,75.5514,76.7657,75.0725,76.1201,75.7565,76.9638,76.2312,76.4547,75.6285,78.8452,76.3362,77.6146,76.1827,119.656,123.385,77.0199,77.0366,75.1268,75.5821,78.7851,73.65899999999999,72.5268,74.2048,75.1561,77.3391,76.678,77.5906,74.3942,77.1252,74.4663,77.5467,77.6063,74.1078,76.8155,75.5941,73.8498,76.5935,74.292,74.6097,76.1495,76.8716,76.8716,76.4586,78.1756,78.8226,78.7453,76.6996,76.6985,74.5498,78.8989,76.5298,77.5742,116.76799999999999,74.3699,73.8466,77.1303,76.1102,119.027,75.3864,74.8474,.50
33000,73.7121,73.6762,77.1351,72.9239,73.7574,78.4632,74.1275,75.4682,72.8872,75.2031,74.6037,74.9104,75.8207,76.5674,74.1491,74.2723,74.2189,75.7023,76.7104,77.553,77.7666,78.1816,75.3105,74.3952,76.82300000000001,76.7198,74.9112,75.3216,72.8297,77.4491,76.3222,75.9831,74.0582,76.8359,75.2343,76.9714,74.2654,77.1404,76.9016,76.8215,77.0677,76.5148,76.0108,75.2926,74.7407,73.6475,76.9987,73.5098,72.6168,76.7622,76.2869,76.8317,75.2273,123.00200000000001,114.152,74.583,75.358,76.8564,74.3312,76.5259,73.2817,75.3623,77.8886,74.7284,74.5728,75.2817,75.1917,73.5575,75.7737,77.2997,75.9939,76.9008,77.3702,77.4601,72.6298,76.3177,74.5453,74.393,76.3393,76.2402,76.3719,74.9578,75.475,74.8037,77.756,76.3706,74.2776,77.4659,75.3098,77.146,72.2006,75.7607,118.79299999999999,74.69,74.2756,72.3139,74.7193,118.56700000000001,72.2403,76.2206,.50
34000,75.1314,71.857,78.517,74.1224,75.4776,73.5601,73.9657,74.9622,73.4985,73.6548,76.0846,77.1016,75.1832,75.3724,77.6866,75.6306,73.7398,75.3054,77.1677,74.1288,75.0556,73.9833,75.5876,71.3789,75.9945,75.2982,76.1547,74.8032,76.5271,73.9517,77.1622,73.7759,74.8717,74.5374,76.7024,77.8033,74.9177,77.7886,76.472,76.1586,78.2861,76.3961,78.0738,73.0211,76.2099,77.8521,77.1254,76.9754,74.6407,75.7493,74.8052,77.5486,75.8254,120.39299999999999,119.53200000000001,73.5915,75.7034,77.7123,73.6243,75.4307,79.8724,76.9406,74.5259,75.4197,76.5483,75.3825,75.7864,74.6735,73.1248,75.8202,74.5066,75.4224,77.9007,74.7965,73.3024,76.0639,75.5142,78.7774,78.0898,76.6799,74.4972,76.28699999999999,79.0942,70.8789,78.7674,74.4174,79.4563,77.154,77.1961,75.7338,70.9623,77.6697,119.78200000000001,75.9163,76.733,79.0857,74.4687,121.413,74.3817,76.1964,.50
35000,79.3477,75.8772,73.846,73.523,79.6003,78.545,73.7251,77.113,74.3829,71.6798,75.1818,76.2449,76.9143,74.0751,74.8546,77.3463,74.7705,72.5419,74.2521,76.4477,73.1713,74.6668,74.7028,74.2233,73.5274,74.0331,75.4081,74.2552,74.6437,77.7404,76.2376,74.4169,75.9785,77.248,76.4368,76.4634,78.0271,76.5144,74.2506,74.7777,76.3882,77.1625,77.1534,75.4247,78.222,73.9064,74.5202,75.7364,74.0914,76.3304,76.8734,75.8069,75.3454,115.994,120.288,76.0568,75.098,77.8381,75.7907,74.866,75.96600000000001,78.4942,75.0097,75.777,76.5985,74.7364,76.8643,75.3274,76.4664,74.5479,77.142,73.3791,76.2356,73.5509,74.3161,75.17399999999999,76.3356,74.5641,78.1531,77.4756,75.4914,74.3491,76.8155,73.7408,78.7125,74.9155,76.6688,78.4515,76.0518,77.5784,78.9186,74.9173,120.24600000000001,75.845,76.5139,76.5396,73.4093,123.194,75.0602,76.0098,.50
36000,73.9451,76.9965,77.615,75.5879,77.7139,75.1441,76.1073,74.7488,74.0697,74.9942,73.5574,75.2043,75.4314,76.8213,73.3292,78.0855,77.0101,75.6949,76.0044,74.9447,77.5025,75.0516,74.1921,76.3275,77.3278,72.5966,73.1993,76.9958,74.7378,77.3899,73.3908,74.6775,74.363,76.2618,74.1851,77.2739,77.9457,74.3117,74.5882,75.2309,76.4357,75.1909,74.8742,74.0785,78.2892,76.1426,75.3648,75.4733,73.9213,75.6447,76.2875,75.5027,75.3689,115.54,118.069,75.2806,77.4024,76.6714,76.8869,77.0782,77.1239,77.0676,75.0365,74.0778,78.0652,77.1717,77.2406,74.6671,76.9953,76.4217,73.48899999999999,74.0965,76.2276,75.4192,76.1061,75.8286,78.2206,75.2779,73.9461,77.7716,77.547,77.4077,76.1926,73.5327,74.7103,77.4787,75.7837,75.6732,78.4079,73.8547,75.9825,71.994,117.904,77.8409,77.4771,75.6447,76.6344,116.818,73.42399999999999,77.2685,.50
37000,74.0417,78.5652,75.5117,73.508,74.1526,76.4234,75.4525,75.3428,75.267,75.9388,76.4117,74.4011,75.0099,75.9466,77.1737,77.4314,77.7318,76.5458,74.2205,76.1049,75.4901,73.1522,73.9265,75.354,76.638,75.1412,76.3657,76.596,76.0036,77.6679,78.113,76.208,75.3818,75.1149,78.3724,73.5792,74.9163,73.8704,75.2874,75.5812,76.0766,78.3893,75.8055,71.9033,77.9474,76.9942,76.1595,74.8026,75.5206,75.6061,73.3601,77.5386,74.4744,116.195,117.656,78.1129,73.1731,77.8916,74.5184,75.7693,77.1276,77.5105,76.6186,75.2481,76.9897,78.5994,76.3983,72.9507,77.1561,76.8521,77.0754,76.0009,77.3699,75.8879,77.5216,78.0944,73.9903,73.0497,76.9427,74.3638,78.9584,77.4775,74.5316,74.3157,76.3934,75.4411,74.1417,76.8372,75.2163,76.9283,75.2354,75.9559,121.74600000000001,73.3587,77.3533,75.1289,75.6978,119.119,74.0505,71.5878,.50
38000,77.6056,73.6702,74.4681,73.3148,74.2461,74.9543,73.6216,75.1657,79.9376,76.8551,74.0384,74.0553,75.2921,74.4729,76.0381,74.5922,76.5472,76.0951,76.9483,74.3923,73.6211,75.5217,76.2946,77.3346,75.8932,75.8415,75.0027,75.1551,76.1177,77.6999,76.8909,77.3799,76.6151,74.5206,76.058,77.0595,76.5328,76.4383,77.0033,72.9883,75.6483,74.5946,77.0191,75.5952,77.5472,79.3033,75.0752,75.9039,78.6184,75.8115,76.4795,77.1927,78.1537,114.324,119.13600000000001,77.5822,77.8588,76.0046,75.2177,75.6257,76.727,77.1625,80.5006,75.7131,77.0533,75.3896,76.3001,75.0129,73.7292,73.0027,73.5264,76.1858,75.5035,76.9722,75.735,73.9862,76.6386,73.985,77.0551,74.6178,76.6094,75.6887,75.8366,78.3934,74.8586,76.2551,73.84899999999999,75.7882,76.5246,77.8161,73.0564,76.8323,120.22200000000001,75.5861,75.9311,74.2782,77.5256,119.145,73.559,74.8786,.50
39000,74.0548,73.4378,74.3095,72.5262,74.0731,78.3943,73.6437,73.0673,77.3148,76.4961,79.0707,73.7754,76.0923,77.3866,77.5663,78.3943,73.6222,75.9234,76.3811,74.9366,75.3844,75.8851,76.7071,74.7605,74.5073,78.1863,76.0217,77.4005,77.0962,77.2067,75.1814,78.6595,74.7064,77.4929,75.4155,77.0153,74.8563,75.2928,75.055,74.5458,76.5801,75.9914,78.3551,77.43,75.1131,77.2862,77.3717,75.9199,75.6919,74.3757,77.2775,76.4486,76.4001,121.257,112.83,73.9548,75.5549,74.5112,75.0346,74.0351,76.5061,74.0992,71.5985,74.9921,75.2607,78.9036,73.7028,76.7624,75.8049,79.166,76.0145,76.8571,75.6641,75.3798,73.8897,75.4316,76.2914,71.1086,73.7963,74.2363,75.312,74.4926,75.6158,78.7786,75.1452,77.0779,71.5368,74.605,75.885,73.5883,71.3113,72.1475,117.52799999999999,74.1474,73.4724,74.8202,76.6661,116.182,80.2211,76.8755,.50
40000,77.6989,72.982,75.8766,74.8202,74.2881,74.2924,75.1892,73.0621,75.7475,75.8523,74.4121,78.2297,75.8961,76.7567,74.4629,76.7618,74.4943,75.6705,75.3225,73.7622,75.7268,74.5762,75.4614,74.4764,75.6489,78.359,71.2451,74.046,76.4043,74.5408,76.7472,74.5324,77.6158,75.3326,75.4185,73.6081,72.6966,74.9494,73.4496,75.3113,77.4626,74.8331,76.0576,76.1816,75.2351,75.4417,75.3177,73.885,76.6162,75.0923,74.0464,76.245,75.1028,122.46700000000001,117.029,74.3617,75.8615,74.847,73.2773,76.562,75.7516,78.5201,75.0693,74.5735,75.9409,74.5108,77.5077,76.0819,73.7146,76.9937,73.969,76.0776,73.4594,75.1168,77.381,74.9704,76.8526,74.0362,75.9871,75.14699999999999,74.0508,73.6326,74.9591,75.04899999999999,75.9208,74.9103,76.7943,76.1606,74.6805,75.2428,75.0784,73.389,121.32799999999999,78.3221,75.5956,77.4904,73.6787,118.67,74.7832,73.3639,.50
41000,76.6051,74.0788,79.3878,75.4368,73.3821,74.6919,72.9213,74.2809,75.8759,74.1388,74.2893,76.2257,75.8418,74.6877,75.7751,75.5239,77.3049,74.1459,74.2069,74.1427,74.5242,76.0606,77.2185,73.6982,76.8294,73.7756,75.1934,76.9828,74.4204,75.8302,74.5723,72.5604,76.4863,75.3023,75.4762,74.8353,78.3184,76.7045,74.6351,75.6595,75.8605,75.2638,75.7141,74.17399999999999,75.66199999999999,74.22800000000001,76.867,75.958,74.4929,78.203,78.0902,77.2747,75.0322,126.67,119.89200000000001,76.2841,76.1385,74.3547,76.3171,76.4022,75.4977,76.7435,77.6618,73.7398,74.2887,74.4186,76.6771,75.57600000000001,74.9571,74.2114,74.4806,75.7331,76.3103,74.5078,73.4097,73.512,79.81,75.6468,75.9019,74.734,79.0204,75.8653,75.2285,75.3062,76.0525,75.9988,75.2923,76.3529,75.884,74.5114,73.6841,75.8264,119.307,75.3158,74.5646,75.3588,75.4178,121.198,73.7228,74.5945,.50
42000,76.10600000000001,76.1754,79.0134,75.9353,73.8647,76.484,76.9722,77.8344,77.9236,75.0694,74.4168,74.3581,74.4837,74.9401,76.9409,76.208,73.4332,75.9972,77.1353,77.5392,76.2025,77.0475,77.5705,77.1145,74.5749,76.6662,73.857,75.1945,75.6141,76.4859,76.405,77.1577,73.7769,74.1738,75.5583,73.7717,75.029,75.7241,75.5159,75.4604,76.3633,73.5533,74.6851,75.9868,71.4101,78.0418,73.3917,76.6292,74.9974,74.5427,78.3787,74.4723,76.7667,123.603,120.6,75.5643,73.6955,76.1262,75.9972,72.7973,75.6933,75.2356,75.2193,76.8842,74.4538,76.5717,77.8477,75.5716,77.328,74.7914,76.2483,73.5002,73.944,76.8461,75.8414,75.4486,77.6668,76.8063,75.4978,76.7825,73.7321,75.8315,74.5032,73.5798,75.9388,74.9605,74.8489,75.5996,75.5358,76.3282,76.1569,74.1832,116.13799999999999,74.5009,73.3964,78.4336,74.7562,117.35799999999999,76.6648,74.9984,.50
